jdtdb,calendar,x,y,z,lt,rg,rr
2458874.500000000,A.D. 2020-Jan-26 00:00:00.0000,7.767951209359051E+07,7.519926842982718E+07,-3.450818084841546E+06,3.608193009690179E+02,1.081709051313437E+08,-2.360119295792615E-01
2458875.500000000,A.D. 2020-Jan-27 00:00:00.0000,7.553557671510465E+07,7.733070362741065E+07,-3.297851416614346E+06,3.607513331126891E+02,1.081505288806298E+08,-2.356296817563488E-01
2458876.500000000,A.D. 2020-Jan-28 00:00:00.0000,7.333248816109361E+07,7.940157993830806E+07,-3.142302148812585E+06,3.606835020939545E+02,1.081301936527947E+08,-2.350623534773459E-01
2458877.500000000,A.D. 2020-Jan-29 00:00:00.0000,7.107193930688761E+07,8.141024054941711E+07,-2.984290706674717E+06,3.606158612219636E+02,1.081099154295193E+08,-2.343101839305261E-01
2458878.500000000,A.D. 2020-Jan-30 00:00:00.0000,6.875567008794011E+07,8.335507566802137E+07,-2.823939585978407E+06,3.605484637156497E+02,1.080897101654384E+08,-2.333735600507269E-01
2458879.500000000,A.D. 2020-Jan-31 00:00:00.0000,6.638546622891040E+07,8.523452390146342E+07,-2.661373260769095E+06,3.604813626611096E+02,1.080695937753635E+08,-2.322530167709324E-01
2458880.500000000,A.D. 2020-Feb-01 00:00:00.0000,6.396315793014197E+07,8.704707360397635E+07,-2.496718089079570E+06,3.604146109689337E+02,1.080495821214904E+08,-2.309492371064588E-01
2458881.500000000,A.D. 2020-Feb-02 00:00:00.0000,6.149061851227203E+07,8.879126418924795E+07,-2.330102216701780E+06,3.603482613315381E+02,1.080296910006081E+08,-2.294630520222506E-01
2458882.500000000,A.D. 2020-Feb-03 00:00:00.0000,5.896976301980665E+07,9.046568740728353E+07,-2.161655479082782E+06,3.602823661805846E+02,1.080099361313335E+08,-2.277954401296002E-01
2458883.500000000,A.D. 2020-Feb-04 00:00:00.0000,5.640254678441679E+07,9.206898858419804E+07,-1.991509301395945E+06,3.602169776444653E+02,1.079903331413653E+08,-2.259475271564352E-01
2458884.500000000,A.D. 2020-Feb-05 00:00:00.0000,5.379096394897233E+07,9.359986782351664E+07,-1.819796596879683E+06,3.601521475060591E+02,1.079708975548200E+08,-2.239205850325121E-01
2458885.500000000,A.D. 2020-Feb-06 00:00:00.0000,5.113704595321731E+07,9.505708116760835E+07,-1.646651663507771E+06,3.600879271607000E+02,1.079516447796312E+08,-2.217160310645103E-01
2458886.500000000,A.D. 2020-Feb-07 00:00:00.0000,4.844285998208784E+07,9.643944171791434E+07,-1.472210079067282E+06,3.600243675744527E+02,1.079325900950407E+08,-2.193354266974147E-01
2458887.500000000,A.D. 2020-Feb-08 00:00:00.0000,4.571050737776341E+07,9.774582071262403E+07,-1.296608594729260E+06,3.599615192427632E+02,1.079137486392023E+08,-2.167804762050912E-01
2458888.500000000,A.D. 2020-Feb-09 00:00:00.0000,4.294212201658165E+07,9.897514856046231E+07,-1.119985027197175E+06,3.598994321494649E+02,1.078951353968923E+08,-2.140530255503560E-01
2458889.500000000,A.D. 2020-Feb-10 00:00:00.0000,4.013986865199076E+07,1.001264158292695E+08,-9.424781495187581E+05,3.598381557260728E+02,1.078767651873061E+08,-2.111550615537783E-01
2458890.500000000,A.D. 2020-Feb-11 00:00:00.0000,3.730594122476174E+07,1.011986741880804E+08,-7.642275806480944E+05,3.597777388112656E+02,1.078586526519113E+08,-2.080887114132169E-01
2458891.500000000,A.D. 2020-Feb-12 00:00:00.0000,3.444256114173426E+07,1.021910373014435E+08,-5.853736738469452E+05,3.597182296104611E+02,1.078408122423285E+08,-2.048562425224048E-01
2458892.500000000,A.D. 2020-Feb-13 00:00:00.0000,3.155197552442404E+07,1.031026816747619E+08,-4.060574040164277E+05,3.596596756554163E+02,1.078232582082200E+08,-2.014600624494616E-01
2458893.500000000,A.D. 2020-Feb-14 00:00:00.0000,2.863645542887537E+07,1.039328474494883E+08,-2.264202540537491E+05,3.596021237638367E+02,1.078060045851808E+08,-1.979027188548638E-01
2458894.500000000,A.D. 2020-Feb-15 00:00:00.0000,2.569829403819953E+07,1.046808391470644E+08,-4.660410033135861E+04,3.595456199990519E+02,1.077890651826497E+08,-1.941868990542857E-01
2458895.500000000,A.D. 2020-Feb-16 00:00:00.0000,2.273980482929699E+07,1.053460263605601E+08,1.332489025998116E+05,3.594902096299112E+02,1.077724535718863E+08,-1.903154288659882E-01
2458896.500000000,A.D. 2020-Feb-17 00:00:00.0000,1.976331971531796E+07,1.059278443930466E+08,3.129964379777312E+05,3.594359370911643E+02,1.077561830740935E+08,-1.862912703248932E-01
2458897.500000000,A.D. 2020-Feb-18 00:00:00.0000,1.677118716550052E+07,1.064257948417474E+08,4.924961433542669E+05,3.593828459445028E+02,1.077402667487378E+08,-1.821175200515598E-01
2458898.500000000,A.D. 2020-Feb-19 00:00:00.0000,1.376577030406059E+07,1.068394461269827E+08,6.716057275659293E+05,3.593309788401294E+02,1.077247173820284E+08,-1.777974060196141E-01
2458899.500000000,A.D. 2020-Feb-20 00:00:00.0000,1.074944498976473E+07,1.071684339651834E+08,8.501830880496427E+05,3.592803774793580E+02,1.077095474757046E+08,-1.733342848211218E-01
2458900.500000000,A.D. 2020-Feb-21 00:00:00.0000,7.724597877965613E+06,1.074124617850524E+08,1.028086428384468E+06,3.592310825779646E+02,1.076947692360490E+08,-1.687316386181916E-01
2458901.500000000,A.D. 2020-Feb-22 00:00:00.0000,4.693624466833289E+06,1.075713010861571E+08,1.205174375952117E+06,3.591831338304505E+02,1.076803945631737E+08,-1.639930720024383E-01
2458902.500000000,A.D. 2020-Feb-23 00:00:00.0000,1.658927129575136E+06,1.076447917392445E+08,1.381306099604122E+06,3.591365698752158E+02,1.076664350405797E+08,-1.591223088120084E-01
